mV	°C	bar abs	Zeit	Datum
0,121682	20,709	1,02418	09:56:22	31.10.2023
0,134691	20,9107	1,02423	09:56:32	31.10.2023
0,136676	21,1239	1,0245	09:56:42	31.10.2023
0,123854	20,9858	1,02406	09:56:52	31.10.2023
0,127044	20,9543	1,02396	09:57:02	31.10.2023
0,123335	20,6552	1,02357	09:57:12	31.10.2023
0,129076	20,7532	1,02366	09:57:22	31.10.2023
0,139795	21,3445	1,02452	09:57:32	31.10.2023
0,129682	20,8661	1,0236	09:57:42	31.10.2023
0,12647	20,8543	1,0247	09:57:52	31.10.2023
0,137985	20,8543	1,02362	09:58:02	31.10.2023
0,135193	20,6627	1,02318	09:58:12	31.10.2023
0,127489	21,1299	1,02446	09:58:22	31.10.2023
0,130986	20,8708	1,02344	09:58:32	31.10.2023
0,120643	20,6664	1,02364	09:58:42	31.10.2023
0,120104	20,9338	1,02384	09:58:52	31.10.2023
0,134889	20,9543	1,0244	09:59:02	31.10.2023
0,121917	21,4137	1,02445	09:59:12	31.10.2023
0,130389	20,7239	1,02383	09:59:22	31.10.2023
0,130426	20,8357	1,02367	09:59:32	31.10.2023
0,113054	20,764	1,0241	09:59:42	31.10.2023
0,135054	21,0226	1,02407	09:59:52	31.10.2023
0,114693	20,7874	1,02397	10:00:02	31.10.2023
0,12493	21,0189	1,02396	10:00:12	31.10.2023
0,135534	21,0542	1,0243	10:00:22	31.10.2023
0,131114	20,8806	1,0241	10:00:32	31.10.2023
0,128291	20,7679	1,02516	10:00:42	31.10.2023
0,135527	21,0961	1,02434	10:00:52	31.10.2023
0,138714	20,7303	1,02482	10:01:02	31.10.2023
0,114788	20,8225	1,02367	10:01:12	31.10.2023
0,129359	20,7707	1,02396	10:01:22	31.10.2023
0,130075	21,0524	1,02444	10:01:32	31.10.2023
0,123647	20,8566	1,02407	10:01:42	31.10.2023
0,127174	20,6578	1,02406	10:01:52	31.10.2023
0,130322	20,9465	1,02339	10:02:02	31.10.2023
0,120304	20,8576	1,02365	10:02:12	31.10.2023
0,119334	20,7578	1,02347	10:02:22	31.10.2023
0,133096	20,5627	1,0243	10:02:32	31.10.2023
0,127817	20,8216	1,02366	10:02:42	31.10.2023
0,133524	21,3802	1,02391	10:02:52	31.10.2023
0,123156	20,7579	1,0237	10:03:02	31.10.2023
0,129288	20,8269	1,02408	10:03:12	31.10.2023
0,132421	20,7685	1,02423	10:03:22	31.10.2023
0,124552	21,1795	1,02442	10:03:32	31.10.2023
0,123937	20,7479	1,02078	10:03:42	31.10.2023
0,12405	21,0726	1,02324	10:03:52	31.10.2023
0,114726	20,855	1,02169	10:04:02	31.10.2023
0,128214	20,6556	1,02459	10:04:12	31.10.2023
0,12879	20,7526	1,02349	10:04:22	31.10.2023
0,131127	20,8519	1,02412	10:04:32	31.10.2023
0,120293	20,6601	1,02368	10:04:42	31.10.2023
0,139378	20,8471	1,02451	10:04:52	31.10.2023
0,134476	20,8543	1,0238	10:05:02	31.10.2023
0,121407	20,9492	1,02431	10:05:12	31.10.2023
0,12542	21,0485	1,02399	10:05:22	31.10.2023
0,145128	21,4292	1,02396	10:05:32	31.10.2023
0,134209	20,8947	1,02378	10:05:42	31.10.2023
0,135743	21,0394	1,02385	10:05:52	31.10.2023
0,121904	20,9623	1,02476	10:06:02	31.10.2023
0,120893	21,0455	1,02378	10:06:12	31.10.2023
0,112897	20,6001	1,02455	10:06:22	31.10.2023
0,116543	20,6443	1,02438	10:06:32	31.10.2023
0,121959	20,7435	1,02426	10:06:42	31.10.2023
0,130284	21,0204	1,02451	10:06:52	31.10.2023
0,117057	20,8782	1,02446	10:07:02	31.10.2023
0,134262	20,8543	1,02394	10:07:12	31.10.2023
0,134595	20,8543	1,0236	10:07:22	31.10.2023
0,114336	20,8543	1,02414	10:07:32	31.10.2023
0,109376	20,8543	1,02442	10:07:42	31.10.2023
0,113795	21,1078	1,02346	10:07:52	31.10.2023
0,12465	21,0704	1,02346	10:08:02	31.10.2023
0,102443	20,8549	1,02376	10:08:12	31.10.2023
0,121815	20,7549	1,02414	10:08:22	31.10.2023
0,131142	20,9514	1,02434	10:08:32	31.10.2023
0,0967427	20,7585	1,02454	10:08:42	31.10.2023
0,118947	21,0455	1,02351	10:08:52	31.10.2023
0,140106	21,4394	1,0244	10:09:02	31.10.2023
0,124559	21,0716	1,02417	10:09:12	31.10.2023
0,111129	20,674	1,0235	10:09:22	31.10.2023
0,128038	20,7487	1,02327	10:09:32	31.10.2023
0,113749	21,13	1,02464	10:09:42	31.10.2023
0,141372	20,8743	1,02429	10:09:52	31.10.2023
0,14299	20,7614	1,02362	10:10:02	31.10.2023
0,119431	20,7541	1,02428	10:10:12	31.10.2023
0,137464	20,7541	1,02373	10:10:22	31.10.2023
0,138319	20,573	1,02375	10:10:32	31.10.2023
0,120983	21,0038	1,02428	10:10:42	31.10.2023
0,131471	20,8757	1,02383	10:10:52	31.10.2023
0,128469	21,0316	1,02341	10:11:02	31.10.2023
0,121638	21,0542	1,02457	10:11:12	31.10.2023
0,129316	20,879	1,02372	10:11:22	31.10.2023
0,121304	20,8543	1,02407	10:11:32	31.10.2023
0,134641	20,9407	1,02195	10:11:42	31.10.2023
0,126372	21,1257	1,02325	10:11:52	31.10.2023
0,126883	20,8139	1,02398	10:12:02	31.10.2023
0,129233	20,6698	1,02435	10:12:12	31.10.2023
0,134933	20,8215	1,02435	10:12:22	31.10.2023
0,123922	21,0534	1,02445	10:12:32	31.10.2023
0,13637	20,8684	1,02427	10:12:42	31.10.2023
0,116894	20,7623	1,02335	10:12:52	31.10.2023
0,139437	20,9366	1,02398	10:13:02	31.10.2023
0,133439	20,773	1,02344	10:13:12	31.10.2023
0,116178	20,9341	1,02327	10:13:22	31.10.2023
0,128875	21,1328	1,02388	10:13:32	31.10.2023
0,127522	20,7993	1,02396	10:13:42	31.10.2023
0,115206	20,666	1,02379	10:13:52	31.10.2023
0,125001	21,2667	1,02435	10:14:02	31.10.2023
0,118769	20,8331	1,02164	10:14:12	31.10.2023
0,13017	20,8405	1,02092	10:14:22	31.10.2023
0,134685	20,8543	1,02331	10:14:32	31.10.2023
0,13237	21,1947	1,02417	10:14:42	31.10.2023
0,126525	21,0008	1,02445	10:14:52	31.10.2023
0,118242	21,2896	1,02485	10:15:02	31.10.2023
0,112278	20,7546	1,02397	10:15:12	31.10.2023
0,124681	20,7541	1,02454	10:15:22	31.10.2023
0,128522	21,0505	1,02397	10:15:32	31.10.2023
0,110785	20,7601	1,02136	10:15:42	31.10.2023
0,129335	20,7541	1,02299	10:15:52	31.10.2023
0,118733	20,7541	1,02344	10:16:02	31.10.2023
0,115449	20,7541	1,02365	10:16:12	31.10.2023
0,129895	20,7541	1,02347	10:16:22	31.10.2023
0,126569	20,5645	1,02448	10:16:32	31.10.2023
0,123403	21,1193	1,02418	10:16:42	31.10.2023
0,132986	20,8738	1,02443	10:16:52	31.10.2023
0,117148	20,7611	1,02391	10:17:02	31.10.2023
0,130188	20,6618	1,02359	10:17:12	31.10.2023
0,133353	20,9292	1,02023	10:17:22	31.10.2023
0,112434	20,8634	1,02433	10:17:32	31.10.2023
0,112797	20,764	1,0237	10:17:42	31.10.2023
0,129475	20,5753	1,02365	10:17:52	31.10.2023
0,114095	20,5542	1,02349	10:18:02	31.10.2023
0,119266	21,2589	1,02415	10:18:12	31.10.2023
0,104036	21,0054	1,02442	10:18:22	31.10.2023
0,137278	20,9543	1,02378	10:18:32	31.10.2023
0,129809	20,8683	1,02366	10:18:42	31.10.2023
0,120487	20,9395	1,02416	10:18:52	31.10.2023
0,13828	20,785	1,02445	10:19:02	31.10.2023
0,122579	20,7541	1,02209	10:19:12	31.10.2023
0,132	20,9542	1,02394	10:19:22	31.10.2023
0,127015	20,8549	1,02386	10:19:32	31.10.2023
0,119048	20,7554	1,02037	10:19:42	31.10.2023
0,120084	20,8523	1,02345	10:19:52	31.10.2023
0,123997	20,5621	1,02451	10:20:02	31.10.2023
0,117083	20,8447	1,02399	10:20:12	31.10.2023
0,130019	20,758	1,02471	10:20:22	31.10.2023
0,132656	20,8499	1,02372	10:20:32	31.10.2023
0,119819	20,7592	1,02385	10:20:42	31.10.2023
0,123079	20,7541	1,02422	10:20:52	31.10.2023
0,133728	21,2216	1,02416	10:21:02	31.10.2023
0,124663	20,8833	1,02461	10:21:12	31.10.2023
0,119627	20,8543	1,02474	10:21:22	31.10.2023
0,129571	20,671	1,02386	10:21:32	31.10.2023
0,131091	20,9271	1,02474	10:21:42	31.10.2023
0,146327	21,1348	1,02449	10:21:52	31.10.2023
0,138401	20,8855	1,02445	10:22:02	31.10.2023
0,116102	21,2101	1,0221	10:22:12	31.10.2023
0,121579	21,2543	1,0248	10:22:22	31.10.2023
0,131614	20,9908	1,02464	10:22:32	31.10.2023
0,125766	20,6642	1,02455	10:22:42	31.10.2023
0,131023	21,0397	1,02229	10:22:52	31.10.2023
0,117368	20,7668	1,02489	10:23:02	31.10.2023
0,115426	21,1346	1,02496	10:23:12	31.10.2023
0,133484	20,8712	1,02394	10:23:22	31.10.2023
0,136556	20,8543	1,02487	10:23:32	31.10.2023
0,124772	20,7611	1,0244	10:23:42	31.10.2023
0,129222	20,8466	1,0239	10:23:52	31.10.2023
0,138374	21,0375	1,02421	10:24:02	31.10.2023
0,120834	20,7811	1,02452	10:24:12	31.10.2023
0,127265	20,7541	1,02464	10:24:22	31.10.2023
0,12943	21,0229	1,02447	10:24:32	31.10.2023
0,118179	20,8764	1,02463	10:24:42	31.10.2023
0,141687	20,8543	1,02388	10:24:52	31.10.2023
0,143165	20,7665	1,02402	10:25:02	31.10.2023
0,114436	20,7541	1,02482	10:25:12	31.10.2023
0,125836	20,8406	1,02394	10:25:22	31.10.2023
0,134854	20,7685	1,02359	10:25:32	31.10.2023
0,124996	21,0091	1,02422	10:25:42	31.10.2023
0,119878	21,0542	1,02386	10:25:52	31.10.2023
0,110586	20,9705	1,02406	10:26:02	31.10.2023
0,117032	20,9543	1,02181	10:26:12	31.10.2023
0,127107	20,5579	1,02439	10:26:22	31.10.2023
0,137414	20,9472	1,02416	10:26:32	31.10.2023
0,120263	20,7585	1,02492	10:26:42	31.10.2023
0,133319	21,3375	1,02466	10:26:52	31.10.2023
0,135061	20,8725	1,02068	10:27:02	31.10.2023
0,120558	20,8543	1,02404	10:27:12	31.10.2023
0,12618	21,0441	1,0209	10:27:22	31.10.2023
0,152835	20,771	1,0241	10:27:32	31.10.2023
0,124052	20,7541	1,02472	10:27:42	31.10.2023
0,112045	21,0334	1,02192	10:27:52	31.10.2023
0,126951	20,9619	1,02393	10:28:02	31.10.2023
0,119179	20,7705	1,02433	10:28:12	31.10.2023
0,142623	20,8455	1,02417	10:28:22	31.10.2023
0,138054	20,9447	1,02424	10:28:32	31.10.2023
0,118056	20,5053	1,0246	10:28:42	31.10.2023
0,130438	20,811	1,02396	10:28:52	31.10.2023
0,135487	20,9429	1,0236	10:29:02	31.10.2023
0,116196	20,9543	1,02485	10:29:12	31.10.2023
0,123573	20,7796	1,02445	10:29:22	31.10.2023
0,131074	21,2733	1,02452	10:29:32	31.10.2023
0,111314	21,0967	1,02169	10:29:42	31.10.2023
0,123279	20,884	1,02151	10:29:52	31.10.2023
0,124952	21,1074	1,02414	10:30:02	31.10.2023
0,128197	21,0704	1,02425	10:30:12	31.10.2023
0,122125	20,755	1,02406	10:30:22	31.10.2023
0,147989	20,7541	1,02406	10:30:32	31.10.2023
0,110756	21,0496	1,02367	10:30:42	31.10.2023
0,133232	20,8594	1,02442	10:30:52	31.10.2023
0,124997	20,6603	1,02445	10:31:02	31.10.2023
0,12638	20,7505	1,02408	10:31:12	31.10.2023
0,102696	20,9456	1,02481	10:31:22	31.10.2023
0,114118	20,8592	1,02373	10:31:32	31.10.2023
0,134989	20,7596	1,02505	10:31:42	31.10.2023
0,12913	20,942	1,02487	10:31:52	31.10.2023
0,121337	20,9543	1,02394	10:32:02	31.10.2023
0,135683	20,7692	1,02422	10:32:12	31.10.2023
0,122712	20,938	1,02381	10:32:22	31.10.2023
0,120954	20,772	1,02161	10:32:32	31.10.2023
0,129718	20,7541	1,02492	10:32:42	31.10.2023
0,125823	20,854	1,02348	10:32:52	31.10.2023
0,133433	20,6558	1,02405	10:33:02	31.10.2023
0,124083	20,6541	1,02473	10:33:12	31.10.2023
0,13891	20,8499	1,0235	10:33:22	31.10.2023
0,13283	21,0484	1,02394	10:33:32	31.10.2023
0,118076	20,6684	1,02348	10:33:42	31.10.2023
0,132289	20,7499	1,02393	10:33:52	31.10.2023
0,12435	20,7541	1,02489	10:34:02	31.10.2023
0,13616	20,6595	1,02086	10:34:12	31.10.2023
0,0967606	21,1249	1,02344	10:34:22	31.10.2023
0,127012	20,7801	1,02384	10:34:32	31.10.2023
0,131757	21,0329	1,02449	10:34:42	31.10.2023
0,126779	20,87	1,02419	10:34:52	31.10.2023
0,123489	20,7627	1,02478	10:35:02	31.10.2023
0,133435	20,6633	1,0237	10:35:12	31.10.2023
0,140072	20,6541	1,02383	10:35:22	31.10.2023
0,132757	20,9222	1,02429	10:35:32	31.10.2023
0,112039	21,3094	1,02209	10:35:42	31.10.2023
0,126096	20,7364	1,02341	10:35:52	31.10.2023
0,124482	20,8298	1,02366	10:36:02	31.10.2023
0,111478	20,6797	1,02434	10:36:12	31.10.2023
0,132054	20,7408	1,02462	10:36:22	31.10.2023
0,130966	20,6681	1,02457	10:36:32	31.10.2023
0,120124	20,7393	1,02389	10:36:42	31.10.2023
0,13277	20,7541	1,02368	10:36:52	31.10.2023
0,129712	20,9223	1,02406	10:37:02	31.10.2023
0,120772	20,9543	1,02357	10:37:12	31.10.2023
0,120638	20,7557	1,02385	10:37:22	31.10.2023
0,136667	20,853	1,02075	10:37:32	31.10.2023
0,117853	20,756	1,02347	10:37:42	31.10.2023
0,119294	21,0464	1,02146	10:37:52	31.10.2023
0,14023	20,7635	1,02356	10:38:02	31.10.2023
0,127544	21,2352	1,02441	10:38:12	31.10.2023
0,15094	21,5415	1,02417	10:38:22	31.10.2023
0,141788	20,7937	1,02407	10:38:32	31.10.2023
0,117249	21,2262	1,02387	10:38:42	31.10.2023
0,137896	20,9732	1,02358	10:38:52	31.10.2023
0,126394	20,7681	1,02183	10:39:02	31.10.2023
0,115278	21,2163	1,02429	10:39:12	31.10.2023
0,129256	20,7956	1,02384	10:39:22	31.10.2023
0,136185	20,7541	1,0234	10:39:32	31.10.2023
0,120797	20,7541	1,02363	10:39:42	31.10.2023
0,11645	20,8437	1,02471	10:39:52	31.10.2023
0,14386	21,0317	1,02416	10:40:02	31.10.2023
0,118703	20,7015	1,02354	10:40:12	31.10.2023
0,123083	20,7417	1,02389	10:40:22	31.10.2023
0,12962	20,7541	1,02421	10:40:32	31.10.2023
0,119299	20,7541	1,02459	10:40:42	31.10.2023
0,129416	20,7541	1,02348	10:40:52	31.10.2023
0,128419	20,8396	1,02468	10:41:02	31.10.2023
0,125962	20,8543	1,0252	10:41:12	31.10.2023
0,118902	20,9382	1,02328	10:41:22	31.10.2023
0,112393	20,7041	1,02316	10:41:32	31.10.2023
0,11672	20,7532	1,02394	10:41:42	31.10.2023
0,12037	21,1495	1,02463	10:41:52	31.10.2023
0,10912	20,6628	1,02465	10:42:02	31.10.2023
0,129316	20,8492	1,0237	10:42:12	31.10.2023
0,129574	20,6606	1,02109	10:42:22	31.10.2023
0,117282	21,0385	1,02474	10:42:32	31.10.2023
0,12975	21,2322	1,0246	10:42:42	31.10.2023
0,130451	20,7292	1,0237	10:42:52	31.10.2023
0,114365	20,828	1,02373	10:43:02	31.10.2023
0,118422	21,1989	1,02443	10:43:12	31.10.2023
0,146011	20,8269	1,02389	10:43:22	31.10.2023
0,120875	20,8391	1,02401	10:43:32	31.10.2023
0,134362	20,6858	1,02485	10:43:42	31.10.2023
0,140811	20,6541	1,02338	10:43:52	31.10.2023
0,116808	21,4507	1,02433	10:44:02	31.10.2023
0,130713	20,7602	1,02445	10:44:12	31.10.2023
0,140602	21,0495	1,02426	10:44:22	31.10.2023
0,124996	20,8588	1,02339	10:44:32	31.10.2023
0,127172	20,7569	1,02384	10:44:42	31.10.2023
0,118707	21,0441	1,02367	10:44:52	31.10.2023
0,123131	20,9583	1,02196	10:45:02	31.10.2023
0,130116	20,8591	1,02233	10:45:12	31.10.2023
0,128852	20,7596	1,02329	10:45:22	31.10.2023
0,120525	20,6602	1,02392	10:45:32	31.10.2023
0,130549	20,6541	1,02396	10:45:42	31.10.2023
0,125963	20,5615	1,02422	10:45:52	31.10.2023
0,0991235	20,8303	1,02443	10:46:02	31.10.2023
0,127935	21,3112	1,02472	10:46:12	31.10.2023
0,110755	20,8098	1,02386	10:46:22	31.10.2023
0,116256	21,294	1,02403	10:46:32	31.10.2023
0,116947	20,8183	1,02423	10:46:42	31.10.2023
0,115528	20,7541	1,02373	10:46:52	31.10.2023
0,128053	20,9303	1,02297	10:47:02	31.10.2023
0,136574	20,7793	1,02338	10:47:12	31.10.2023
0,121466	20,8411	1,02337	10:47:22	31.10.2023
0,122081	20,7678	1,02429	10:47:32	31.10.2023
0,109416	21,0115	1,02453	10:47:42	31.10.2023
0,124522	20,7988	1,02455	10:47:52	31.10.2023
0,140071	20,6696	1,02415	10:48:02	31.10.2023
0,126045	20,8223	1,02356	10:48:12	31.10.2023
0,125266	20,7707	1,02336	10:48:22	31.10.2023
0,120317	20,9532	1,02336	10:48:32	31.10.2023
0,130526	20,9543	1,02442	10:48:42	31.10.2023
0,128805	20,856	1,02368	10:48:52	31.10.2023
0,119422	20,6589	1,02337	10:49:02	31.10.2023
0,11622	21,2348	1,02488	10:49:12	31.10.2023
0,130753	20,7739	1,02419	10:49:22	31.10.2023
0,128097	20,9453	1,02369	10:49:32	31.10.2023
0,11206	20,8594	1,02403	10:49:42	31.10.2023
0,139311	20,7599	1,02397	10:49:52	31.10.2023
0,100944	21,2221	1,02359	10:50:02	31.10.2023
0,122625	20,7888	1,02365	10:50:12	31.10.2023
0,134408	20,7541	1,02339	10:50:22	31.10.2023
0,120397	20,8461	1,02435	10:50:32	31.10.2023
0,131721	20,5807	1,02445	10:50:42	31.10.2023
0,139971	20,6446	1,02206	10:50:52	31.10.2023
0,12623	21,3734	1,02336	10:51:02	31.10.2023
0,128413	20,9186	1,02303	10:51:12	31.10.2023
0,117425	20,5881	1,02366	10:51:22	31.10.2023
0,111929	20,9063	1,02418	10:51:32	31.10.2023
0,133129	20,6919	1,02357	10:51:42	31.10.2023
0,108766	21,0884	1,02465	10:51:52	31.10.2023
0,128619	20,7225	1,02442	10:52:02	31.10.2023
0,12301	20,7399	1,0241	10:52:12	31.10.2023
0,133966	20,8395	1,02339	10:52:22	31.10.2023
0,120286	20,6848	1,02351	10:52:32	31.10.2023
0,128968	21,2151	1,02456	10:52:42	31.10.2023
0,131817	20,7867	1,02401	10:52:52	31.10.2023
0,134169	21,0327	1,02359	10:53:02	31.10.2023
0,123983	20,5013	1,02437	10:53:12	31.10.2023
0,120328	20,7289	1,02383	10:53:22	31.10.2023
0,115734	20,9363	1,0234	10:53:32	31.10.2023
0,137077	20,8639	1,02424	10:53:42	31.10.2023
0,131134	20,6744	1,02479	10:53:52	31.10.2023
0,133222	20,7434	1,02467	10:54:02	31.10.2023
0,138489	20,8429	1,0237	10:54:12	31.10.2023
0,122833	20,7661	1,02407	10:54:22	31.10.2023
0,125787	20,7541	1,02407	10:54:32	31.10.2023
0,11948	20,7541	1,02321	10:54:42	31.10.2023
0,111639	20,7541	1,02415	10:54:52	31.10.2023
0,139363	20,5834	1,02377	10:55:02	31.10.2023
0,126117	20,9781	1,02391	10:55:12	31.10.2023
0,122585	20,7172	1,02455	10:55:22	31.10.2023
0,122471	20,6541	1,02357	10:55:32	31.10.2023
0,132459	20,9534	1,02277	10:55:42	31.10.2023
0,144888	21,3511	1,02451	10:55:52	31.10.2023
0,120168	20,6645	1,02407	10:56:02	31.10.2023
0,132637	20,6541	1,02358	10:56:12	31.10.2023
0,12416	20,9466	1,02404	10:56:22	31.10.2023
0,116317	21,0509	1,02387	10:56:32	31.10.2023
0,123848	21,2466	1,02432	10:56:42	31.10.2023
0,130156	20,8726	1,02426	10:56:52	31.10.2023
0,122027	20,9491	1,02453	10:57:02	31.10.2023
0,136733	20,766	1,02391	10:57:12	31.10.2023
0,140455	20,7541	1,02138	10:57:22	31.10.2023
0,116122	20,8471	1,02399	10:57:32	31.10.2023
0,141137	21,4995	1,02399	10:57:42	31.10.2023
0,11733	21,0961	1,0244	10:57:52	31.10.2023
0,103729	21,1451	1,02401	10:58:02	31.10.2023
0,130926	20,8835	1,02396	10:58:12	31.10.2023
0,116293	20,7644	1,02369	10:58:22	31.10.2023
0,116004	21,0212	1,02427	10:58:32	31.10.2023
0,123949	20,7887	1,02384	10:58:42	31.10.2023
0,124839	20,7541	1,02376	10:58:52	31.10.2023
0,129026	21,1027	1,02418	10:59:02	31.10.2023
0,114341	21,1542	1,02358	10:59:12	31.10.2023
0,119777	21,1542	1,0243	10:59:22	31.10.2023
0,135924	20,8984	1,02228	10:59:32	31.10.2023
0,121989	20,6849	1,02465	10:59:42	31.10.2023
0,108555	20,738	1,02425	10:59:52	31.10.2023
0,132062	20,9542	1,02415	11:00:02	31.10.2023
0,118112	20,7553	1,02387	11:00:12	31.10.2023
0,118526	20,7541	1,02453	11:00:22	31.10.2023
0,138877	20,7541	1,02109	11:00:32	31.10.2023
0,136709	21,1434	1,02375	11:00:42	31.10.2023
0,119667	21,0575	1,0249	11:00:52	31.10.2023
0,123923	20,8622	1,02411	11:01:02	31.10.2023
0,112609	20,5681	1,02443	11:01:12	31.10.2023
0,127362	20,6488	1,02362	11:01:22	31.10.2023
0,124986	20,7482	1,02466	11:01:32	31.10.2023
0,128577	21,1279	1,02411	11:01:42	31.10.2023
0,110961	20,8758	1,02105	11:01:52	31.10.2023
0,131225	20,762	1,02376	11:02:02	31.10.2023
0,117337	20,8459	1,02388	11:02:12	31.10.2023
0,122023	20,9459	1,02448	11:02:22	31.10.2023
0,0952769	20,6786	1,02437	11:02:32	31.10.2023
0,116894	20,8388	1,02354	11:02:42	31.10.2023
0,134816	20,7616	1,02337	11:02:52	31.10.2023
0,131433	20,8471	1,02345	11:03:02	31.10.2023
0,108072	20,8543	1,02364	11:03:12	31.10.2023
0,110421	20,8543	1,02128	11:03:22	31.10.2023
0,136077	20,8543	1,02374	11:03:32	31.10.2023
0,149432	21,0412	1,02378	11:03:42	31.10.2023
0,13744	21,0542	1,02239	11:03:52	31.10.2023
0,12114	20,7767	1,02381	11:04:02	31.10.2023
0,137717	20,846	1,02449	11:04:12	31.10.2023
0,115711	20,6719	1,02375	11:04:22	31.10.2023
0,1261	20,7446	1,02056	11:04:32	31.10.2023
0,127925	20,9339	1,02378	11:04:42	31.10.2023
0,115848	20,6863	1,02347	11:04:52	31.10.2023
0,120257	20,7427	1,02127	11:05:02	31.10.2023
0,119483	20,7541	1,02296	11:05:12	31.10.2023
0,11371	20,7541	1,0242	11:05:22	31.10.2023
0,128294	20,8411	1,0241	11:05:32	31.10.2023
0,119999	20,6816	1,02364	11:05:42	31.10.2023
0,131551	20,8254	1,02381	11:05:52	31.10.2023
0,123978	20,8543	1,02369	11:06:02	31.10.2023
0,117744	20,7698	1,02445	11:06:12	31.10.2023
0,119624	20,7541	1,02455	11:06:22	31.10.2023
0,128734	20,6547	1,02153	11:06:32	31.10.2023
0,122457	21,1487	1,0238	11:06:42	31.10.2023
0,121678	20,7611	1,02443	11:06:52	31.10.2023
0,135744	20,7541	1,0208	11:07:02	31.10.2023
0,121139	20,657	1,02344	11:07:12	31.10.2023
0,127837	21,1366	1,0246	11:07:22	31.10.2023
0,125692	20,4822	1,02465	11:07:32	31.10.2023
0,127151	20,7399	1,02484	11:07:42	31.10.2023
0,112829	20,8489	1,02466	11:07:52	31.10.2023
0,119736	21,1363	1,02437	11:08:02	31.10.2023
0,128329	20,874	1,0239	11:08:12	31.10.2023
0,127299	20,7613	1,02404	11:08:22	31.10.2023
0,124257	20,9386	1,02397	11:08:32	31.10.2023
0,126248	20,8628	1,02342	11:08:42	31.10.2023
0,143876	21,2179	1,02434	11:08:52	31.10.2023
0,1338	20,8029	1,02384	11:09:02	31.10.2023
0,120523	20,6644	1,02385	11:09:12	31.10.2023
0,122166	21,0104	1,0242	11:09:22	31.10.2023
0,12884	20,8775	1,02503	11:09:32	31.10.2023
0,134485	20,9419	1,02472	11:09:42	31.10.2023
0,137186	20,8674	1,02363	11:09:52	31.10.2023
0,120884	20,8543	1,02168	11:10:02	31.10.2023
0,11784	20,9398	1,02371	11:10:12	31.10.2023
0,12589	21,1238	1,0244	11:10:22	31.10.2023
0,123834	21,07	1,02356	11:10:32	31.10.2023
0,120584	20,8037	1,02346	11:10:42	31.10.2023
0,130721	20,8536	1,02052	11:10:52	31.10.2023
0,124164	21,052	1,02465	11:11:02	31.10.2023
0,137379	20,9561	1,02456	11:11:12	31.10.2023
0,119528	20,4666	1,02159	11:11:22	31.10.2023
0,127837	20,7448	1,02071	11:11:32	31.10.2023
0,110296	21,4277	1,02483	11:11:42	31.10.2023
0,135085	20,9761	1,02374	11:11:52	31.10.2023
0,128294	21,0491	1,02357	11:12:02	31.10.2023
0,113661	21,0542	1,02375	11:12:12	31.10.2023
0,131732	20,6795	1,02376	11:12:22	31.10.2023
0,124543	20,9333	1,02458	11:12:32	31.10.2023
0,11362	20,6934	1,0238	11:12:42	31.10.2023
0,127269	20,8252	1,02432	11:12:52	31.10.2023
0,108549	21,5315	1,02445	11:13:02	31.10.2023
0,130698	21,234	1,02435	11:13:12	31.10.2023
0,136435	20,7368	1,02367	11:13:22	31.10.2023
0,134687	20,7534	1,02463	11:13:32	31.10.2023
0,111685	21,1453	1,02408	11:13:42	31.10.2023
0,119961	20,5718	1,02406	11:13:52	31.10.2023
0,124726	20,8432	1,02387	11:14:02	31.10.2023
0,114113	20,7583	1,02377	11:14:12	31.10.2023
0,131327	20,7541	1,02357	11:14:22	31.10.2023
0,118301	20,9438	1,02384	11:14:32	31.10.2023
0,126023	20,7658	1,02377	11:14:42	31.10.2023
0,122675	20,6605	1,02376	11:14:52	31.10.2023
0,10614	20,8399	1,02457	11:15:02	31.10.2023
0,136059	21,2227	1,02474	11:15:12	31.10.2023
0,119228	21,0713	1,02404	11:15:22	31.10.2023
0,110479	20,8729	1,02387	11:15:32	31.10.2023
0,1286	20,764	1,02342	11:15:42	31.10.2023
0,117461	21,1124	1,02432	11:15:52	31.10.2023
0,123985	20,8876	1,02358	11:16:02	31.10.2023
0,132603	20,766	1,02355	11:16:12	31.10.2023
0,122997	20,9294	1,02424	11:16:22	31.10.2023
0,127954	21,0412	1,02316	11:16:32	31.10.2023
0,139853	20,8815	1,0239	11:16:42	31.10.2023
0,120825	20,94	1,02464	11:16:52	31.10.2023
