mV	mV.1	mV.2	mV.3	mV.4	°C	bar	%*bar	Zeit	Datum	Druck	Temp	sep	Zeitstempel	S4-008	%
1,29967	2,56195	2,80052	2,56577	1,33388	24,2792	1,98804	1,729	05:00:47	31.10.2023	1,02326	20,7677	 	2023-10-31 05:00:47	0,121985	1,6896976330551374
1,4376	2,76207	3,02664	2,78799	1,42799	24,3715	1,98746	1,74907	05:01:47	31.10.2023	1,02435	21,3517	 	2023-10-31 05:01:47	0,132206	1,707492556255186
1,48228	2,88106	3,17311	2,91662	1,48912	24,3458	1,98809	1,62495	05:02:47	31.10.2023	1,02384	20,845	 	2023-10-31 05:02:47	0,116477	1,5871132208157521
1,485	2,94637	3,2615	2,98835	1,5281	24,3575	1,98697	1,74188	05:03:47	31.10.2023	1,02384	20,9194	 	2023-10-31 05:03:47	0,144676	1,7013205188310674
1,46898	2,97801	3,31161	3,01766	1,55083	24,3704	1,9883	1,73186	05:04:47	31.10.2023	1,02366	20,7811	 	2023-10-31 05:04:47	0,124951	1,691831272102065
1,44376	2,99446	3,33578	3,02714	1,5631	24,4179	1,98713	1,74056	05:05:47	31.10.2023	1,02414	20,754	 	2023-10-31 05:05:47	0,115734	1,6995332669361611
1,417	2,99927	3,34026	3,02412	1,57048	24,3706	1,98736	1,74696	05:06:47	31.10.2023	1,0245	21,3322	 	2023-10-31 05:06:47	0,134457	1,7051830161054173
1,39944	2,99845	3,33733	3,01547	1,57244	24,3735	1,98681	1,75579	05:07:47	31.10.2023	1,02418	20,7707	 	2023-10-31 05:07:47	0,132494	1,7143373235173502
1,38217	2,99523	3,32964	3,00434	1,57338	24,3109	1,98793	1,72926	05:08:47	31.10.2023	1,02428	20,8423	 	2023-10-31 05:08:47	0,126644	1,6882688327410473
1,37243	2,99076	3,3221	2,99867	1,57312	24,4476	1,98733	1,75881	05:09:47	31.10.2023	1,02377	20,6664	 	2023-10-31 05:09:47	0,122211	1,717973763638317
1,35759	2,98411	3,31741	2,98986	1,57135	24,2887	1,98693	1,74529	05:10:47	31.10.2023	1,02388	21,2166	 	2023-10-31 05:10:47	0,120875	1,704584521623628
1,35007	2,97719	3,30682	2,98373	1,57047	24,3063	1,98741	1,73092	05:11:47	31.10.2023	1,02475	21,4622	 	2023-10-31 05:11:47	0,129788	1,6891144181507685
1,34114	2,97522	3,29926	2,97736	1,56806	24,3264	1,98753	1,75295	05:12:47	31.10.2023	1,02494	21,2518	 	2023-10-31 05:12:47	0,129078	1,710295236794349
1,33724	2,9711	3,2963	2,97412	1,5666	24,3556	1,98862	1,65097	05:13:47	31.10.2023	1,02442	20,6625	 	2023-10-31 05:13:47	0,159248	1,611614376915718
1,33337	2,96524	3,29304	2,96815	1,56505	24,3375	1,98854	1,73651	05:14:47	31.10.2023	1,02436	20,8778	 	2023-10-31 05:14:47	0,127117	1,6952145730016792
1,33003	2,96118	3,29284	2,9625	1,56327	24,3238	1,98666	1,7538	05:15:47	31.10.2023	1,02136	20,9426	 	2023-10-31 05:15:47	0,123837	1,717122268348085
1,32407	2,9571	3,28806	2,96241	1,56183	24,3492	1,98802	1,62852	05:16:47	31.10.2023	1,02128	20,9385	 	2023-10-31 05:16:47	0,10917	1,5945871847093844
1,31776	2,95271	3,28744	2,95745	1,56123	24,3484	1,98624	1,72758	05:17:47	31.10.2023	1,02419	20,7628	 	2023-10-31 05:17:47	0,129425	1,6867768675733994
1,31697	2,95175	3,28523	2,95739	1,56069	24,3376	1,98713	1,7639	05:18:47	31.10.2023	1,02364	20,9474	 	2023-10-31 05:18:47	0,125405	1,7231643937321712
1,31401	2,94914	3,28511	2,95303	1,55989	24,4142	1,98707	1,75329	05:19:47	31.10.2023	1,02415	20,8543	 	2023-10-31 05:19:47	0,12405	1,711946492213055
1,30537	2,94482	3,28339	2,9508	1,55779	24,3726	1,98813	1,74537	05:20:47	31.10.2023	1,02347	20,7746	 	2023-10-31 05:20:47	0,132247	1,7053455401721593
1,30217	2,94065	3,27981	2,94876	1,55796	24,3826	1,98741	1,64488	05:21:47	31.10.2023	1,02339	20,9543	 	2023-10-31 05:21:47	0,130553	1,6072855900487595
1,29841	2,9357	3,27841	2,94732	1,5565	24,324	1,98741	1,7623	05:22:47	31.10.2023	1,02375	20,7065	 	2023-10-31 05:22:47	0,133886	1,7214163614163616
1,29341	2,93375	3,28172	2,94477	1,55687	24,408	1,98753	1,73539	05:23:47	31.10.2023	1,02129	20,8214	 	2023-10-31 05:23:47	0,122569	1,6992137394863358
1,29045	2,92825	3,2821	2,9417	1,55586	24,3188	1,98684	1,60815	05:24:47	31.10.2023	1,02326	20,8506	 	2023-10-31 05:24:47	0,124144	1,5715947071125618
1,28641	2,92514	3,28086	2,94011	1,55553	24,3885	1,98729	1,74389	05:25:47	31.10.2023	1,02411	20,8983	 	2023-10-31 05:25:47	0,111228	1,7028346564333907
1,28389	2,92295	3,28211	2,93813	1,5554	24,3218	1,98748	1,76378	05:26:47	31.10.2023	1,02409	21,0198	 	2023-10-31 05:26:47	0,120529	1,7222900331025592
1,28201	2,92044	3,2833	2,9376	1,5555	24,3359	1,98582	1,62464	05:27:47	31.10.2023	1,02329	20,8693	 	2023-10-31 05:27:47	0,138638	1,587663321248131
1,27804	2,92181	3,28029	2,93711	1,55448	24,3869	1,98712	1,64093	05:28:47	31.10.2023	1,02357	20,9497	 	2023-10-31 05:28:47	0,127027	1,6031438983166757
1,27156	2,91469	3,27691	2,93528	1,55642	24,2952	1,9877	1,6991	05:29:47	31.10.2023	1,02174	21,2054	 	2023-10-31 05:29:47	0,139409	1,6629475208957267
1,27062	2,90917	3,27703	2,93053	1,55472	24,3355	1,98736	1,76335	05:30:47	31.10.2023	1,02362	20,7554	 	2023-10-31 05:30:47	0,125591	1,7226607530138138
1,26651	2,90692	3,27938	2,93077	1,55412	24,3726	1,98711	1,63845	05:31:47	31.10.2023	1,02456	21,0498	 	2023-10-31 05:31:47	0,121696	1,5991742796907942
1,26035	2,90844	3,2789	2,92921	1,55432	24,3612	1,98653	1,74758	05:32:47	31.10.2023	1,02086	20,8461	 	2023-10-31 05:32:47	0,135023	1,7118703837940557
1,26128	2,90307	3,28305	2,92812	1,55443	24,3486	1,98664	1,62833	05:33:47	31.10.2023	1,02439	21,0185	 	2023-10-31 05:33:47	0,121144	1,5895606165620517
1,25792	2,89852	3,28403	2,92904	1,5536	24,3425	1,98642	1,73906	05:34:47	31.10.2023	1,02369	20,7002	 	2023-10-31 05:34:47	0,118364	1,6988150709687504
1,25244	2,89864	3,28146	2,92496	1,55292	24,3746	1,9862	1,61601	05:35:47	31.10.2023	1,02128	20,8634	 	2023-10-31 05:35:47	0,130253	1,5823378505404981
1,25365	2,89375	3,28196	2,9243	1,55328	24,3002	1,98604	1,62091	05:36:47	31.10.2023	1,02463	21,0479	 	2023-10-31 05:36:47	0,118014	1,581946653914096
1,24763	2,89219	3,28319	2,92376	1,55445	24,3437	1,98623	1,76265	05:37:47	31.10.2023	1,02142	20,6847	 	2023-10-31 05:37:47	0,142515	1,7256858099508527
1,24548	2,89033	3,28216	2,91957	1,55419	24,3715	1,98746	1,62244	05:38:47	31.10.2023	1,02407	20,9543	 	2023-10-31 05:38:47	0,133701	1,5843057603484136
1,24538	2,88436	3,2825	2,91882	1,55431	24,4024	1,98716	1,74667	05:39:47	31.10.2023	1,02156	20,8388	 	2023-10-31 05:39:47	0,120401	1,7098065703433962
1,24044	2,8855	3,28111	2,91807	1,55351	24,3553	1,98653	1,62423	05:40:47	31.10.2023	1,02367	20,7541	 	2023-10-31 05:40:47	0,13273	1,5866734396827102
1,23946	2,88486	3,2837	2,91558	1,55445	24,3838	1,98689	1,60959	05:41:47	31.10.2023	1,02415	21,2067	 	2023-10-31 05:41:47	0,132831	1,5716350144021873
1,23343	2,88186	3,28655	2,91391	1,55413	24,3844	1,98655	1,73257	05:42:47	31.10.2023	1,02435	21,4451	 	2023-10-31 05:42:47	0,124286	1,6913847805925706
1,23458	2,87745	3,28445	2,91272	1,55286	24,3552	1,98686	1,72957	05:43:47	31.10.2023	1,02433	20,8385	 	2023-10-31 05:43:47	0,12721	1,6884890611424055
1,23026	2,87602	3,28429	2,91135	1,55365	24,3486	1,98603	1,72916	05:44:47	31.10.2023	1,02436	20,7659	 	2023-10-31 05:44:47	0,123843	1,6880393611620916
1,22915	2,87354	3,28608	2,91074	1,55495	24,3439	1,9873	1,75743	05:45:47	31.10.2023	1,02415	20,8003	 	2023-10-31 05:45:47	0,126452	1,7159888688180445
1,22885	2,87055	3,28556	2,91042	1,55358	24,3608	1,98782	1,76611	05:46:47	31.10.2023	1,02139	20,8618	 	2023-10-31 05:46:47	0,118717	1,7291240368517413
1,22483	2,86832	3,28606	2,91028	1,55424	24,3517	1,98793	1,64304	05:47:47	31.10.2023	1,02359	20,6606	 	2023-10-31 05:47:47	0,136852	1,6051739465997128
1,22407	2,86831	3,28502	2,90807	1,55352	24,3299	1,98805	1,73426	05:48:47	31.10.2023	1,02401	21,0223	 	2023-10-31 05:48:47	0,133328	1,693596742219314
1,22348	2,8674	3,28564	2,90856	1,55432	24,3696	1,98709	1,74796	05:49:47	31.10.2023	1,02049	20,8666	 	2023-10-31 05:49:47	0,11902	1,7128634283530462
1,21894	2,86606	3,28867	2,90656	1,55462	24,344	1,98767	1,63444	05:50:47	31.10.2023	1,02361	20,6699	 	2023-10-31 05:50:47	0,133364	1,5967409462588291
1,21744	2,86326	3,2876	2,90468	1,55545	24,3623	1,98659	1,73392	05:51:47	31.10.2023	1,02504	20,8424	 	2023-10-31 05:51:47	0,127914	1,6915632560680558
1,21249	2,85745	3,28895	2,90389	1,55459	24,3199	1,98663	1,61133	05:52:47	31.10.2023	1,02454	21,0542	 	2023-10-31 05:52:47	0,120944	1,572735081109571
1,21146	2,85887	3,28835	2,90234	1,55426	24,3544	1,98902	1,72929	05:53:47	31.10.2023	1,02417	20,9675	 	2023-10-31 05:53:47	0,135491	1,688479451653534
1,20843	2,8571	3,28988	2,90166	1,55419	24,318	1,9873	1,76651	05:54:47	31.10.2023	1,02404	20,7826	 	2023-10-31 05:54:47	0,125023	1,725040037498535
1,20866	2,85528	3,28932	2,90217	1,55472	24,3404	1,98726	1,76653	05:55:47	31.10.2023	1,02327	20,808	 	2023-10-31 05:55:47	0,114011	1,7263576573142965
1,20714	2,85349	3,29067	2,89912	1,55457	24,4056	1,98708	1,75667	05:56:47	31.10.2023	1,02386	20,8252	 	2023-10-31 05:56:47	0,122831	1,7157326196940987
1,20502	2,8524	3,29141	2,89777	1,55366	24,379	1,98735	1,75532	05:57:47	31.10.2023	1,02204	21,0526	 	2023-10-31 05:57:47	0,138995	1,7174670267308518
1,20255	2,84962	3,29298	2,89863	1,55485	24,3363	1,9852	1,60945	05:58:47	31.10.2023	1,02378	20,7706	 	2023-10-31 05:58:47	0,113567	1,5720662642364571
1,20083	2,84878	3,29501	2,89866	1,55504	24,3743	1,98694	1,76323	05:59:47	31.10.2023	1,02495	20,7693	 	2023-10-31 05:59:47	0,137103	1,720308307722328
1,19972	2,84997	3,29145	2,8957	1,55478	24,3532	1,98767	1,75669	06:00:47	31.10.2023	1,02064	20,6576	 	2023-10-31 06:00:47	0,121752	1,7211651512776298
1,19574	2,84659	3,29181	2,89514	1,55486	24,4152	1,98701	1,75894	06:01:47	31.10.2023	1,02394	20,8468	 	2023-10-31 06:01:47	0,106528	1,7178154970017774
1,19474	2,84826	3,29003	2,89383	1,55575	24,3546	1,98791	1,73626	06:02:47	31.10.2023	1,0216	20,843	 	2023-10-31 06:02:47	0,141175	1,699549725920125
1,19457	2,84511	3,29179	2,89516	1,55574	24,3611	1,98697	1,76505	06:03:47	31.10.2023	1,02263	20,9088	 	2023-10-31 06:03:47	0,127995	1,7259908275720448
1,19244	2,84324	3,29156	2,89365	1,55626	24,3733	1,98821	1,60726	06:04:47	31.10.2023	1,02406	20,8543	 	2023-10-31 06:04:47	0,122499	1,569497880983536
1,19021	2,8401	3,29123	2,89236	1,55611	24,3476	1,98749	1,73707	06:05:47	31.10.2023	1,02468	20,8543	 	2023-10-31 06:05:47	0,125628	1,6952316820861146
1,18557	2,83951	3,29078	2,8894	1,55547	24,2896	1,98663	1,75542	06:06:47	31.10.2023	1,02384	20,7752	 	2023-10-31 06:06:47	0,117867	1,7145452414439755
1,18679	2,84099	3,29271	2,88954	1,55654	24,3533	1,98737	1,73835	06:07:47	31.10.2023	1,02205	21,2543	 	2023-10-31 06:07:47	0,138528	1,7008463382417691
1,18676	2,84028	3,29442	2,88829	1,5572	24,3969	1,98728	1,75664	06:08:47	31.10.2023	1,02438	21,2543	 	2023-10-31 06:08:47	0,139705	1,7148323864191022
1,18653	2,83605	3,29377	2,88949	1,55889	24,3816	1,98705	1,72904	06:09:47	31.10.2023	1,02384	20,7763	 	2023-10-31 06:09:47	0,11797	1,6887794967963743
1,18382	2,83674	3,29182	2,8864	1,55985	24,3416	1,98725	1,64174	06:10:47	31.10.2023	1,0204	20,77	 	2023-10-31 06:10:47	0,129546	1,6089180713445708
1,18138	2,83235	3,29152	2,88638	1,55815	24,3405	1,98759	1,7359	06:11:47	31.10.2023	1,02376	20,9543	 	2023-10-31 06:11:47	0,124785	1,6956122528717668
1,17966	2,83479	3,29256	2,8869	1,55714	24,3453	1,98726	1,63089	06:12:47	31.10.2023	1,02479	20,7679	 	2023-10-31 06:12:47	0,143419	1,5914382458845224
1,17775	2,83158	3,29392	2,88672	1,55731	24,3594	1,98707	1,63787	06:13:47	31.10.2023	1,02133	21,0222	 	2023-10-31 06:13:47	0,120549	1,6036638500778395
1,17429	2,8305	3,29243	2,88367	1,5567	24,35	1,98677	1,74703	06:14:47	31.10.2023	1,02367	21,0097	 	2023-10-31 06:14:47	0,144416	1,7066339738392255
1,17453	2,83323	3,29412	2,88272	1,5561	24,2704	1,98724	1,76162	06:15:47	31.10.2023	1,02147	20,9524	 	2023-10-31 06:15:47	0,121747	1,724592988536129
1,17055	2,83053	3,29396	2,88354	1,55762	24,3385	1,98832	1,7334	06:16:47	31.10.2023	1,0233	20,9425	 	2023-10-31 06:16:47	0,116062	1,6939313984168864
1,1733	2,8288	3,29498	2,8814	1,55731	24,3729	1,98848	1,72875	06:17:47	31.10.2023	1,02379	20,6732	 	2023-10-31 06:17:47	0,128311	1,6885787124312603
1,17001	2,82941	3,29211	2,8808	1,55608	24,3829	1,98595	1,76534	06:18:47	31.10.2023	1,02374	20,9543	 	2023-10-31 06:18:47	0,133948	1,7244026803680619
1,16985	2,82267	3,29201	2,87982	1,55713	24,3566	1,98649	1,75832	06:19:47	31.10.2023	1,02327	21,0309	 	2023-10-31 06:19:47	0,12132	1,7183343594554714
1,16763	2,82431	3,29399	2,87704	1,55717	24,3409	1,98856	1,73455	06:20:47	31.10.2023	1,02397	20,7898	 	2023-10-31 06:20:47	0,119744	1,6939461117024912
1,16719	2,82008	3,29243	2,87812	1,55786	24,3655	1,98734	1,75895	06:21:47	31.10.2023	1,02376	20,8543	 	2023-10-31 06:21:47	0,129625	1,7181272954598734
1,1637	2,81904	3,29333	2,87811	1,55746	24,3287	1,98719	1,63276	06:22:47	31.10.2023	1,02345	20,9624	 	2023-10-31 06:22:47	0,144855	1,5953490644389077
1,1623	2,81761	3,29374	2,87884	1,5575	24,3981	1,98669	1,73801	06:23:47	31.10.2023	1,02345	20,8625	 	2023-10-31 06:23:47	0,132404	1,698187503053398
1,16126	2,81621	3,29522	2,87638	1,55752	24,3273	1,98742	1,64065	06:24:47	31.10.2023	1,02478	20,7663	 	2023-10-31 06:24:47	0,125512	1,600977770838619
1,16165	2,81734	3,29498	2,87831	1,55794	24,4126	1,9875	1,74718	06:25:47	31.10.2023	1,02344	20,77	 	2023-10-31 06:25:47	0,117868	1,7071640741030252
1,16182	2,81652	3,29761	2,87922	1,55831	24,3657	1,98784	1,61069	06:26:47	31.10.2023	1,02402	20,7541	 	2023-10-31 06:26:47	0,109199	1,5729087322513233
1,15745	2,81703	3,29745	2,87534	1,55894	24,3612	1,98741	1,64035	06:27:47	31.10.2023	1,02457	21,4031	 	2023-10-31 06:27:47	0,138048	1,6010131079379641
1,15729	2,81815	3,29968	2,87586	1,55783	24,338	1,98635	1,76247	06:28:47	31.10.2023	1,02352	20,8765	 	2023-10-31 06:28:47	0,131244	1,7219692824761608
1,15863	2,81599	3,29882	2,87396	1,55794	24,4168	1,98768	1,75776	06:29:47	31.10.2023	1,02412	20,8543	 	2023-10-31 06:29:47	0,127555	1,7163613639026678
1,15561	2,81506	3,29772	2,87473	1,55857	24,3419	1,98688	1,60542	06:30:47	31.10.2023	1,02392	20,7541	 	2023-10-31 06:30:47	0,136604	1,5679154621454803
1,15498	2,8133	3,29399	2,87344	1,55911	24,3705	1,98781	1,7325	06:31:47	31.10.2023	1,02364	20,7375	 	2023-10-31 06:31:47	0,135788	1,6924895471064043
1,15358	2,81192	3,29276	2,87244	1,55831	24,3394	1,98755	1,73059	06:32:47	31.10.2023	1,02366	20,8381	 	2023-10-31 06:32:47	0,124167	1,6905906257937207
1,15315	2,81457	3,29227	2,87193	1,56018	24,3713	1,9875	1,6184	06:33:47	31.10.2023	1,02414	20,7541	 	2023-10-31 06:33:47	0,12949	1,5802526998261957
1,15331	2,81167	3,29209	2,87394	1,56245	24,3564	1,98797	1,60415	06:34:47	31.10.2023	1,02363	21,0253	 	2023-10-31 06:34:47	0,117367	1,5671189785371666
1,15037	2,81322	3,29353	2,87176	1,56342	24,367	1,98727	1,75355	06:35:47	31.10.2023	1,0245	20,9206	 	2023-10-31 06:35:47	0,125946	1,7116154221571498
1,14657	2,81078	3,29392	2,87051	1,56547	24,3382	1,98676	1,73018	06:36:47	31.10.2023	1,02357	20,9219	 	2023-10-31 06:36:47	0,122353	1,690338716453198
1,149	2,81035	3,29693	2,87097	1,56442	24,3746	1,98609	1,75367	06:37:47	31.10.2023	1,02469	20,8508	 	2023-10-31 06:37:47	0,108953	1,711415159706838
1,1466	2,80914	3,29674	2,87275	1,56583	24,3949	1,98718	1,72971	06:38:47	31.10.2023	1,02382	21,2243	 	2023-10-31 06:38:47	0,128436	1,6894668984782484
1,146	2,81141	3,29645	2,87216	1,56646	24,3627	1,9886	1,73053	06:39:47	31.10.2023	1,02388	20,856	 	2023-10-31 06:39:47	0,122498	1,6901687697777084
1,14456	2,81143	3,29451	2,86862	1,56558	24,3595	1,98752	1,73056	06:40:47	31.10.2023	1,02422	21,1708	 	2023-10-31 06:40:47	0,113322	1,689636992052489
1,14494	2,80596	3,29531	2,86954	1,56616	24,3169	1,98647	1,75834	06:41:47	31.10.2023	1,02377	20,6827	 	2023-10-31 06:41:47	0,11647	1,7175146761479627
1,14442	2,80669	3,29444	2,86931	1,56579	24,3372	1,98786	1,76618	06:42:47	31.10.2023	1,02399	20,7676	 	2023-10-31 06:42:47	0,118466	1,7248020000195317
1,14323	2,80912	3,29483	2,86938	1,56792	24,3559	1,98713	1,71557	06:43:47	31.10.2023	1,02387	20,8567	 	2023-10-31 06:43:47	0,130361	1,6755740474864973
1,14221	2,80769	3,29702	2,87026	1,56674	24,3094	1,98585	1,75162	06:44:47	31.10.2023	1,02353	20,784	 	2023-10-31 06:44:47	0,132121	1,7113518900276492
1,14062	2,80832	3,29636	2,86933	1,56659	24,3741	1,98752	1,76537	06:45:47	31.10.2023	1,02332	20,8543	 	2023-10-31 06:45:47	0,120292	1,7251397412344136
1,14008	2,80749	3,2968	2,86905	1,56567	24,3278	1,98841	1,74772	06:46:47	31.10.2023	1,02368	20,8543	 	2023-10-31 06:46:47	0,120893	1,7072913410440764
1,13806	2,80543	3,29541	2,86713	1,56497	24,3438	1,988	1,7304	06:47:47	31.10.2023	1,02376	20,8552	 	2023-10-31 06:47:47	0,133939	1,6902398999765569
1,13839	2,80449	3,29726	2,86776	1,56116	24,3991	1,98769	1,76417	06:48:47	31.10.2023	1,02425	20,8592	 	2023-10-31 06:48:47	0,134838	1,7224017573834511
1,13856	2,80594	3,296	2,86812	1,56237	24,3641	1,98661	1,6073	06:49:47	31.10.2023	1,02382	20,7402	 	2023-10-31 06:49:47	0,130163	1,5699048660897423
1,13746	2,80234	3,29658	2,86457	1,56109	24,3549	1,98737	1,73487	06:50:47	31.10.2023	1,0233	20,9506	 	2023-10-31 06:50:47	0,140499	1,6953679272940485
1,1358	2,80326	3,29824	2,86658	1,56152	24,3624	1,98711	1,61009	06:51:47	31.10.2023	1,02334	20,8543	 	2023-10-31 06:51:47	0,120638	1,5733676002110737
1,13636	2,80275	3,29808	2,86523	1,56481	24,3907	1,98716	1,73409	06:52:47	31.10.2023	1,02364	20,7446	 	2023-10-31 06:52:47	0,125072	1,6940428275565627
1,13498	2,80099	3,29903	2,86644	1,56168	24,2921	1,98751	1,60648	06:53:47	31.10.2023	1,02463	21,2268	 	2023-10-31 06:53:47	0,136676	1,5678635214662855
1,13175	2,79665	3,29871	2,86602	1,56334	24,289	1,98769	1,6303	06:54:47	31.10.2023	1,02054	21,0512	 	2023-10-31 06:54:47	0,133261	1,5974876046014856
1,13492	2,79696	3,29784	2,86662	1,56428	24,3307	1,98711	1,73749	06:55:47	31.10.2023	1,02399	21,1387	 	2023-10-31 06:55:47	0,120104	1,6967841482826982
1,13165	2,79689	3,29765	2,86568	1,56646	24,3035	1,98684	1,74006	06:56:47	31.10.2023	1,02385	21,0188	 	2023-10-31 06:56:47	0,134641	1,699526297797529
1,12969	2,79758	3,29953	2,86841	1,56387	24,353	1,98709	1,73638	06:57:47	31.10.2023	1,02409	20,8671	 	2023-10-31 06:57:47	0,122717	1,695534572156744
1,13125	2,79888	3,29874	2,86602	1,56535	24,398	1,98742	1,76339	06:58:47	31.10.2023	1,02074	20,9539	 	2023-10-31 06:58:47	0,124345	1,727560397358779
1,13054	2,79589	3,29904	2,86367	1,56788	24,3453	1,98812	1,76675	06:59:47	31.10.2023	1,02294	20,7541	 	2023-10-31 06:59:47	0,129326	1,7271296459225371
1,13033	2,79475	3,29659	2,86451	1,56765	24,322	1,98755	1,61561	07:00:47	31.10.2023	1,02065	20,7682	 	2023-10-31 07:00:47	0,125163	1,5829226473325821
1,12748	2,79835	3,29797	2,86503	1,56857	24,391	1,98838	1,74074	07:01:47	31.10.2023	1,02394	20,8529	 	2023-10-31 07:01:47	0,120905	1,7000410180284
1,1266	2,79657	3,29941	2,8644	1,56788	24,3611	1,98743	1,73625	07:02:47	31.10.2023	1,02452	20,9543	 	2023-10-31 07:02:47	0,122353	1,6946960527856947
1,12749	2,79479	3,29496	2,86308	1,56849	24,406	1,98669	1,72898	07:03:47	31.10.2023	1,02373	20,7721	 	2023-10-31 07:03:47	0,117199	1,688902347298604
1,12703	2,79657	3,29629	2,8638	1,56831	24,3438	1,98739	1,61314	07:04:47	31.10.2023	1,02458	20,7411	 	2023-10-31 07:04:47	0,123248	1,5744402584473638
1,12608	2,793	3,29763	2,86469	1,56787	24,3203	1,9861	1,6393	07:05:47	31.10.2023	1,02435	21,1504	 	2023-10-31 07:05:47	0,134403	1,6003319178015325
1,12444	2,79479	3,29794	2,86205	1,56858	24,3235	1,98656	1,6178	07:06:47	31.10.2023	1,02378	20,9494	 	2023-10-31 07:06:47	0,128388	1,5802223133876419
1,12414	2,79326	3,29841	2,86351	1,5696	24,3966	1,98726	1,63502	07:07:47	31.10.2023	1,02445	20,7541	 	2023-10-31 07:07:47	0,12454	1,5959978525062226
1,1239	2,79364	3,29864	2,86426	1,56767	24,3924	1,98681	1,76555	07:08:47	31.10.2023	1,02452	20,8671	 	2023-10-31 07:08:47	0,125991	1,7232948112286728
1,122	2,79235	3,30012	2,86333	1,56859	24,2742	1,98608	1,64369	07:09:47	31.10.2023	1,02451	20,7541	 	2023-10-31 07:09:47	0,11912	1,6043669656713941
1,12444	2,79276	3,30023	2,86525	1,56958	24,3575	1,98703	1,76263	07:10:47	31.10.2023	1,02376	20,8236	 	2023-10-31 07:10:47	0,106378	1,7217218879424865
1,12164	2,79071	3,30122	2,86406	1,56942	24,347	1,98618	1,76244	07:11:47	31.10.2023	1,02371	20,7541	 	2023-10-31 07:11:47	0,129488	1,7216203807718984
1,12091	2,7941	3,29954	2,86348	1,56891	24,3743	1,9872	1,74231	07:12:47	31.10.2023	1,02357	20,8576	 	2023-10-31 07:12:47	0,119984	1,7021893959377472
1,1213	2,79149	3,29828	2,86335	1,56975	24,3176	1,98729	1,61199	07:13:47	31.10.2023	1,02383	20,7441	 	2023-10-31 07:13:47	0,120546	1,574470371057695
1,12	2,79148	3,3019	2,86301	1,56953	24,3493	1,98781	1,73615	07:14:47	31.10.2023	1,02362	20,6805	 	2023-10-31 07:14:47	0,119176	1,6960883921767844
1,1237	2,79075	3,30012	2,86394	1,57058	24,3641	1,98649	1,61172	07:15:47	31.10.2023	1,02485	20,6921	 	2023-10-31 07:15:47	0,141734	1,572639898521735
1,12145	2,78964	3,30104	2,86177	1,57067	24,3611	1,98762	1,62805	07:16:47	31.10.2023	1,02463	20,8543	 	2023-10-31 07:16:47	0,118647	1,5889150229839064
1,11698	2,78766	3,30273	2,8643	1,57023	24,3916	1,98642	1,73881	07:17:47	31.10.2023	1,02452	21,2311	 	2023-10-31 07:17:47	0,113103	1,6971947838988013
1,1179	2,78782	3,3003	2,86384	1,56988	24,3255	1,98753	1,73828	07:18:47	31.10.2023	1,02402	20,6618	 	2023-10-31 07:18:47	0,124585	1,6975059080877328
1,11509	2,78921	3,30023	2,86322	1,5703	24,3219	1,98665	1,63032	07:19:47	31.10.2023	1,02397	20,9611	 	2023-10-31 07:19:47	0,116921	1,5921560201959042
1,11482	2,78921	3,30313	2,86573	1,57052	24,3827	1,98706	1,73192	07:20:47	31.10.2023	1,02375	20,878	 	2023-10-31 07:20:47	0,126563	1,6917411477411477
1,11395	2,78801	3,30005	2,86432	1,56921	24,4295	1,98733	1,75724	07:21:47	31.10.2023	1,02452	20,6637	 	2023-10-31 07:21:47	0,127601	1,7151836957794868
1,11076	2,7866	3,29817	2,86389	1,57077	24,3625	1,98618	1,74501	07:22:47	31.10.2023	1,02353	20,7541	 	2023-10-31 07:22:47	0,133615	1,7048938477621562
1,11181	2,79097	3,29551	2,86161	1,57024	24,3297	1,98743	1,635	07:23:47	31.10.2023	1,02379	20,761	 	2023-10-31 07:23:47	0,126433	1,5970071987419296
1,11225	2,78619	3,29443	2,86392	1,57076	24,3545	1,98833	1,7516	07:24:47	31.10.2023	1,02369	20,6716	 	2023-10-31 07:24:47	0,122292	1,7110648731549591
1,11114	2,78913	3,29477	2,86321	1,57149	24,3426	1,98717	1,76653	07:25:47	31.10.2023	1,02441	20,7835	 	2023-10-31 07:25:47	0,123563	1,724436504915024
1,11234	2,78612	3,29328	2,86435	1,57011	24,3718	1,98751	1,72511	07:26:47	31.10.2023	1,02349	20,7951	 	2023-10-31 07:26:47	0,126132	1,6855172009496917
1,11362	2,78588	3,29725	2,86219	1,57071	24,3027	1,98704	1,63475	07:27:47	31.10.2023	1,02406	20,9536	 	2023-10-31 07:27:47	0,127386	1,5963420112102806
1,11242	2,78969	3,29987	2,86339	1,57074	24,3093	1,98709	1,60624	07:28:47	31.10.2023	1,02412	21,1358	 	2023-10-31 07:28:47	0,125654	1,5684099519587549
1,1127	2,78842	3,30099	2,86208	1,57222	24,2815	1,98705	1,62743	07:29:47	31.10.2023	1,02415	21,0255	 	2023-10-31 07:29:47	0,124609	1,5890543377434947
1,11016	2,7852	3,29622	2,85967	1,57111	24,3116	1,98772	1,72068	07:30:47	31.10.2023	1,02346	20,7563	 	2023-10-31 07:30:47	0,119426	1,6812381529322102
1,10984	2,78646	3,29728	2,85859	1,57045	24,3732	1,98696	1,7594	07:31:47	31.10.2023	1,02358	20,6718	 	2023-10-31 07:31:47	0,122715	1,7188690673909222
